id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21450066,Cute and cozy apartment in vibrant West Asheville,90120472,Scott And Steve,,28806,35.57954,-82.59673,Entire home/apt,159,2,13,2019-01-01,0.82,3,365
21456384,Haven Under the Oaks,144134133,Brenda Leigh,,28704,35.47731,-82.50624,Entire home/apt,135,2,39,2019-01-13,2.53,1,148
21461481,Royal Pines Retreat,155824039,Michelle,,28704,35.47774,-82.50927,Entire home/apt,135,2,18,2018-11-24,1.13,1,0
21486209,Private Suite with Close Proximity to Everything,129868478,Kara,,28803,35.56203,-82.51077,Entire home/apt,79,2,26,2019-01-20,1.89,1,89
21502538,"The fancy deal. Private,  chill spot.",50313647,Jennifer,,28804,35.63785,-82.59482,Private room,125,1,0,,,1,365
21502620,Sunshine's Daydream in West Asheville,22000488,Kingsley,,28806,35.5769,-82.60423,Entire home/apt,90,1,109,2019-02-03,7.17,1,312
21513021,2 Bedroom Condo blocks to Downtown Asheville,21500666,Rory,,28801,35.60179,-82.5559,Entire home/apt,200,30,0,,,1,178
21544113,Private apartment minutes from Blue Ridge Parkway!,156623223,Lindsay,,28805,35.59737,-82.46519,Entire home/apt,115,1,40,2019-01-01,2.59,1,362
21545853,Modern Mountain Apartment,150828755,Jesse,,28803,35.49778,-82.52385,Entire home/apt,100,1,0,,,1,0
21547115,Casa de Wood - Private Guest Suite,156652693,Lara,,28805,35.60963,-82.48209,Entire home/apt,96,1,30,2019-01-01,3.98,1,88
21561017,French Country Guesthouse,75872403,Brian And Cadence,,28803,35.58007,-82.54754,Entire home/apt,289,3,7,2019-01-01,0.47,1,364
21579633,The Treehouse,1340397,Herman,,28803,35.51173,-82.50905,Private room,115,2,0,,,1,0
21579876,North Asheville Sanctuary (Private Apartment),115662436,Joe,,28804,35.63718,-82.5405,Entire home/apt,75,2,49,2018-12-24,3.13,1,349
21580033,Private Room close to Downtown Asheville,6355309,Gabriella,,28806,35.58103,-82.6349,Private room,39,1,14,2018-12-31,0.91,1,10
21580160,Rustic 3BR Asheville Cabin w/ Swimming Pond,121681645,Evolve Vacation Rental,,28803,35.54264,-82.51195,Entire home/apt,375,2,1,2018-05-29,0.11,8,329
21591133,"Cozy and convenient in Asheville, close to all!",1210602,Justin,,28804,35.62652,-82.54772,Entire home/apt,125,2,3,2018-08-05,0.37,1,89
21593865,Interlaken - 3 minutes to heart of Asheville,8255241,Judy,,28805,35.59488,-82.53656,Entire home/apt,195,2,16,2019-02-07,1.07,5,360
21630768,Biltmore & more! Cozy 2 bed/2 bath. 30 day rental.,9525645,Carolyn,,28803,35.5636,-82.52207,Entire home/apt,88,2,10,2019-01-20,0.71,1,8
21631995,Views of the Pisgah Mountains from a Zen Retreat,30235333,Tc & Danielle,,28801,35.60896,-82.55841,Entire home/apt,135,2,124,2019-01-30,8.03,2,260
21632570,The Asheville Crown 201 at 126 Elkwood,157401925,Lucy,,28804,35.62865,-82.57568,Entire home/apt,100,2,45,2018-12-29,3.38,3,316
21632900,The Asheville Crown 202 at 126 Elkwood,157401925,Lucy,,28804,35.63016,-82.57659,Entire home/apt,100,2,43,2018-12-31,3.23,3,304
21635212,Downtown Asheville Artistic 2/2.5  Home,5064885,Luz,,28801,35.60553,-82.54784,Entire home/apt,110,30,0,,,2,214
21640556,AVL Mountain Getaway (kid and pet friendly),28370948,Will,,28805,35.59705,-82.4961,Entire home/apt,75,2,115,2019-02-03,7.45,1,129
21662716,Lucerne - 5 minutes to center of Asheville,8255241,Judy,,28805,35.5929,-82.53804,Entire home/apt,225,2,20,2019-01-03,1.36,5,340
21663911,"East Side: Oakley, Asheville City Limits",40550279,Amanda,,28803,35.56248,-82.51675,Private room,50,1,10,2018-11-04,0.72,1,177
21676833,South Asheville Townhome convenient to everything!,157016398,Bill,,28704,35.46298,-82.53999,Entire home/apt,125,2,5,2018-05-02,0.36,1,358
21678641,Ahhhh...1 Bedroom in a log cabin Asheville area ,62122483,Elizabeth,,28704,35.47773,-82.51854,Entire home/apt,75,30,0,,,1,315
21682891,"Cozy Convenience: King Beds, 3 miles to Biltmore",15565480,Nicole,,28803,35.54922,-82.50884,Entire home/apt,150,1,26,2019-02-10,1.74,2,328
21683005,Cozy Apt. Downtown 1/2 mi. Blocks to restaurants.,20363380,Katie,,28801,35.60106,-82.56867,Entire home/apt,100,2,22,2019-02-03,1.49,1,15
21693285,Elegantly Renovated Spacious Guest Suite on Elkmont,141355755,Brandon,,28804,35.63721,-82.57306,Entire home/apt,125,1,124,2019-02-14,8.65,1,195
21709922,Relaxing Farmhouse with River access/Hot Tub,158054785,Ladonna,,28704,35.44812,-82.55853,Entire home/apt,225,2,19,2018-11-25,1.37,1,42
21713413,Comfort in West Asheville,158092914,Ric Zeller,,28806,35.60159,-82.60851,Entire home/apt,150,1,74,2019-01-18,5.01,3,40
21713835,Charming Couple's Getaway in Historic Downtown,18450336,Michele,,28801,35.60693,-82.56527,Entire home/apt,80,2,25,2019-02-13,4.24,2,227
21733951,"Immaculate, Traditional Home - S. Asheville 2BRs",158275564,Tony,,28732,35.42926,-82.52355,Private room,55,1,26,2018-10-07,1.76,3,151
21747565,Two rooms in a 1910 House near downtown,96812198,Charlotte,,28801,35.60625,-82.5595,Private room,102,1,10,2018-12-28,1.19,3,127
21748228,Gilbert's Getaway,28475957,Wilant & Alice,,28804,35.61738,-82.56047,Entire home/apt,79,1,36,2019-02-13,7.20,1,113
21783896,Pet-Friendly Matterhorn - in Asheville!,8255241,Judy,,28805,35.59294,-82.53702,Entire home/apt,195,2,21,2019-02-10,1.45,5,336
21784784,West Asheville Get-Away,12610486,Jennifer,,28806,35.57762,-82.59018,Entire home/apt,57,30,17,2018-09-03,1.13,1,322
21787503,2BR Luxury Apartment in South Asheville,158764029,Brennen & Sheila,,28704,35.45732,-82.53816,Entire home/apt,225,2,40,2019-01-16,2.67,3,285
21798869,Montford Urban Treehouse,124851805,Danya,,28801,35.6079,-82.57153,Entire home/apt,145,30,0,,,2,293
21803829,Cross Roads (Pet Friendly) Book Now Save 20%!,78191545,Jared,,28704,35.48572,-82.49141,Entire home/apt,95,1,54,2019-01-01,3.79,1,165
21810294,WEST ASHEVILLE COTTAGE 4Bdrm/2 Bth-Near Everything,12620801,VRP Ventures LLC,,28806,35.57136,-82.61655,Entire home/apt,135,2,23,2018-11-05,1.89,1,235
21825439,Comfort in West Asheville I,158092914,Ric Zeller,,28806,35.60198,-82.60682,Private room,40,1,5,2018-10-11,0.46,3,0
21826020,Comfort in West Asheville II,158092914,Ric Zeller,,28806,35.60177,-82.60699,Private room,40,1,3,2018-10-11,0.21,3,0
21827496,"Private, comfortable, and so close to down town.",19804127,Trey,,28801,35.61068,-82.54999,Entire home/apt,180,3,14,2019-01-03,3.09,1,66
21829016,The Down Home Doublewide,3682939,Teresa,,28806,35.60215,-82.62744,Entire home/apt,63,2,50,2019-02-10,3.37,1,308
21850640,NEW! Sunny Mountain Dwelling in W. Asheville,1710864,Katie,,28806,35.56463,-82.63911,Entire home/apt,110,1,117,2019-02-10,8.34,1,28
21853043,CLOSE TO DOWNTOWN! Perfect for couples/solos,5097941,Steven,,28801,35.6124,-82.55442,Entire home/apt,65,2,39,2019-02-02,2.61,3,7
21865405,"Romantic, Luxurious and CLEAN..Asheville Cottages",53185861,Marshall And Tracie,,28806,35.53203,-82.62701,Entire home/apt,199,2,10,2018-12-02,0.73,9,165
21878681,Grazin Goats,159599330,Cynthia,,28806,35.58571,-82.65967,Private room,50,2,53,2019-02-04,3.66,2,179
21894298,Pet-Friendly Upper Berne in Asheville!,8255241,Judy,,28801,35.59473,-82.53885,Entire home/apt,195,2,14,2019-01-01,1.36,5,352
21911184,The Cottage at Winghaven—A Stunning Woodland Paradise,24938934,Jofre & Saskia,,28732,35.44547,-82.46949,Entire home/apt,200,2,37,2019-02-14,3.04,2,325
21936688,North Asheville -Firepit/Porch Swing/Rocking Chair,158431650,Sarah,,28804,35.63213,-82.57678,Entire home/apt,99,1,41,2019-01-02,2.83,1,171
21947972,A Suite Stay!,141218676,Corey,,28704,35.45308,-82.50511,Entire home/apt,63,1,156,2019-02-11,10.93,1,299
21963653,Mountain chalet 10 minutes to the Biltmore!,19159885,Elaine,,28803,35.55404,-82.48244,Entire home/apt,185,2,22,2018-11-24,1.60,2,12
21978697,One Block North of Downtown AVL!,160468605,Al,,28801,35.60138,-82.54586,Entire home/apt,211,2,22,2019-01-21,1.88,1,154
22030235,Forested Spot in the City - Best of Both Worlds,10554436,Han,,28805,35.59203,-82.53561,Entire home/apt,87,2,15,2019-02-10,1.49,1,332
22043194,1940's Farm House,52557107,Loren,,28804,35.63982,-82.52059,Entire home/apt,150,5,0,,,1,0
22063379,Quiet Bright Bedroom Close to Downtown,227432,Elizabeth,,28804,35.61834,-82.55879,Private room,50,1,171,2019-02-13,11.79,2,9
22095619,Comfortable downtown Studio. Walk everywhere.,46001530,Jonathan,,28801,35.59411,-82.55747,Entire home/apt,90,1,30,2019-01-27,2.13,11,295
22107175,"QUIET, COMFY & CLEAN ~ Near Downtown & UNCA!",161496536,Bill & Christina,,28801,35.60891,-82.56228,Private room,125,1,31,2019-02-10,2.93,3,355
22114590,Holger Nielson Room - The Lion and the Rose,161559240,The Lion And The Rose,,28801,35.60352,-82.56694,Private room,175,2,0,,,5,41
22119778,Craig-Toms Suite - The Lion and the Rose,161559240,The Lion And The Rose,,28801,35.60447,-82.56687,Private room,215,1,0,,,5,34
22147548,Arden / South Asheville guest room,24842857,Jason,,28704,35.47073,-82.53053,Private room,39,2,40,2019-01-31,2.97,1,149
22151438,Mountain Moments Retreats,161767339,Allison,,28806,35.55311,-82.62459,Entire home/apt,150,2,77,2019-02-10,5.49,1,297
22152480,Biltmore Retreat Luxury King Guest Suite,141716178,Janet,,28803,35.5463,-82.53167,Entire home/apt,65,2,59,2019-02-10,4.27,1,288
22163415,"Amazing Mountain View close to Biltmore, Downtown",92530083,Pat,,28803,35.57036,-82.54147,Entire home/apt,90,2,47,2019-02-10,3.53,1,316
22224397,Live Like a Local: Convenient and Beautiful Suite,24764498,Alexis,,28801,35.60603,-82.57585,Entire home/apt,100,1,59,2019-01-21,4.16,1,168
22275691,Charming Historic Cottage on NE edge of downtown.,125379673,Anna,,28801,35.60835,-82.54597,Private room,111,1,51,2019-02-10,3.67,1,317
22306380,Merry Heart Homestay,61329735,Meredith,,28801,35.60331,-82.57106,Entire home/apt,100,2,31,2019-02-09,2.33,1,163
22308959,Reeves Cove Cottage,15788000,Lisa,,28715,35.50815,-82.65797,Entire home/apt,150,1,69,2019-01-23,5.67,2,275
22317485,Country Setting - Minutes to Downtown Asheville,163159488,Tia,,28715,35.55976,-82.65156,Entire home/apt,190,2,60,2019-02-03,4.32,1,311
22326909,Beautiful 1 Bedroom Apt. In Historic Montford,34871822,Emma,,28801,35.59958,-82.55791,Entire home/apt,72,30,1,2018-06-30,0.13,3,365
22351697,Cozy Basement Suite: 5 minutes to town or mountain,163438093,Mike,,28804,35.64197,-82.52008,Entire home/apt,70,2,36,2019-02-10,3.75,1,163
22378136,Your Asheville Nest,21257221,Alexia,,28806,35.57517,-82.63136,Entire home/apt,140,1,0,,,1,0
22408602,The Sanctuary - Across from New Belgium Brewery,5961563,Micah,,28806,35.588,-82.57414,Entire home/apt,120,1,60,2019-02-12,5.52,1,61
22411166,Walk to downtown AVL. City views w sunset deck.,164064569,Thomas,,28801,35.59703,-82.54207,Entire home/apt,179,1,110,2019-02-11,7.99,1,168
22432939,Private entire up - 7'Downtown+5' Biltmore- 2 Bath,3028199,Florencia,,28803,35.55974,-82.50714,Entire home/apt,127,1,12,2019-01-05,0.90,4,145
22435227,Guest Suite w/ Mtn View - 15 mins to Downtown AVL,20820498,Tefa & Joe,,28803,35.51466,-82.51042,Entire home/apt,95,3,1,2017-12-29,0.07,2,179
22437203,Gardenia Hotel Vibe room: 5' Downtown + Biltmore,3028199,Florencia,,28803,35.56093,-82.50682,Private room,32,1,105,2019-02-14,8.22,4,156
22437447,Lavander Hotel Vibe room:  5' Downtown +  Biltmore,3028199,Florencia,,28803,35.55999,-82.50708,Private room,30,30,134,2019-02-12,10.63,4,148
22455175,AerAbode Asheville,56118891,Kristie,,28801,35.61011,-82.55323,Entire home/apt,90,30,1,2018-09-30,0.21,1,140
22461969,Asheville Cottage in Historic Montford 30 Day Min,164624834,Patrick,,28801,35.60205,-82.56096,Entire home/apt,97,29,0,,,1,176
22486185,Tiny Home Nestled Under Large Trees near Downtown Asheville,19595654,Clifton,,28805,35.58801,-82.50794,Entire home/apt,90,2,130,2019-02-14,12.00,1,30
22487322,Charming West AVL Bungalow,10663229,Jackie,,28806,35.57571,-82.59775,Private room,45,2,2,2018-01-22,0.15,2,0
22510926,Aunt Betsy's bedroom & bathroom with private entry,165207904,Collin,,28801,35.60001,-82.55707,Private room,130,2,5,2019-01-21,0.42,1,311
22511514,Just Remodeled 6 mi to Downtown Asheville Sleeps 8,66193031,Darcy,,28806,35.57029,-82.63983,Entire home/apt,69,1,110,2019-02-10,9.57,1,87
22517744,Private Serenity Cottage-Mtn Biker&Parkway Retreat,59054700,Jodi & Dan,,28806,35.50773,-82.60537,Entire home/apt,70,1,69,2019-02-03,5.18,1,345
22530746,"Cozy Convenience: King Bed, 3 miles to Biltmore",15565480,Nicole,,28803,35.54891,-82.50869,Entire home/apt,60,1,41,2019-02-09,3.13,2,143
22543222,Dogwood Cottage-just 2.5 miles from BILTMORE Park!,66063354,Darcy,,28704,35.47014,-82.57441,Entire home/apt,100,1,18,2019-01-02,1.35,4,362
22545170,Stone Cottage-2.5 miles from Biltmore Park!,66063354,Darcy,,28704,35.46972,-82.5757,Entire home/apt,110,1,12,2018-11-18,0.90,4,358
22545374,West Asheville Living,8993496,Laura,,28806,35.56583,-82.59356,Entire home/apt,100,1,75,2019-02-15,5.94,1,126
22546209,Ivy Cottage-close to many Asheville amenities!!!,66063354,Darcy,,28704,35.46893,-82.57512,Entire home/apt,110,1,5,2018-06-10,0.40,4,328
22546650,Azalea Cottage-great couples getaway!!,66063354,Darcy,,28704,35.4704,-82.57539,Entire home/apt,100,1,9,2018-11-09,0.68,4,353
22561840,PROXIMITY Mountain Haven minutes from downtown,143020777,Lisa,,28804,35.6528,-82.51436,Entire home/apt,160,1,56,2019-02-04,4.87,1,121
22566195,Country Mouse's City House,2551548,Benjamin,,28806,35.57267,-82.60569,Private room,175,3,5,2018-07-21,0.63,2,45
22568931,"West Asheville, The Art House Studio",36819050,The Art House Studio,,28806,35.57544,-82.56962,Private room,95,2,41,2019-02-10,5.00,1,107
22584773,Mid-Century inspired space in quiet neighborhood,128356088,Stephanie,,28806,35.50835,-82.60892,Entire home/apt,65,3,53,2019-02-02,4.12,1,17
22589049,Stunning 1902 Cottage! Walk to downtown Asheville!,10643735,Carol,,28801,35.5989,-82.55958,Entire home/apt,129,30,0,,,2,47
22594761,Newly Renovated Private Lower Lvl Suite in Oakley,37289690,Matt,,28803,35.56652,-82.52764,Entire home/apt,80,1,39,2018-12-27,3.08,1,88
22597091,"CITY VIEWS Downtown Asheville Luxury Hs, Pool Tbl",78726475,Randy,,28804,35.62271,-82.53323,Entire home/apt,544,30,5,2019-01-02,0.67,3,321
22664264,"Mountain Contemporary, close to the city",164136010,Suzanne,,28732,35.47864,-82.47587,Entire home/apt,375,3,35,2019-01-03,2.63,1,170
22683936,Marion Hall Room - The Lion and the Rose,161559240,The Lion And The Rose,,28801,35.6044,-82.56702,Private room,195,1,0,,,5,30
22684105,Fannie Rice Room - The Lion and the Rose,161559240,The Lion And The Rose,,28801,35.60432,-82.56706,Private room,175,1,0,,,5,33
22684155,Margaret-Grace Room - The Lion and the Rose,161559240,The Lion And The Rose,,28801,35.60442,-82.56679,Private room,155,1,0,,,5,36
22701770,"Immaculate, Traditional Home in S. Asheville BR1",158275564,Tony,,28732,35.43732,-82.52367,Private room,35,1,56,2019-01-01,4.91,3,244
22701831,The Loft at 35 Patton: 5 Star Stunning & Spacious,167399424,Elicia,,28801,35.59512,-82.55233,Entire home/apt,350,3,13,2019-01-20,1.52,1,171
22702396,"Immaculate, Traditional Home in S. Asheville BR2",158275564,Tony,,28732,35.43672,-82.52345,Private room,35,1,76,2019-01-05,5.70,3,241
22726943,Modern Retreat 15 Min To Downtown,53953058,Brody & Meggan,,28805,35.62098,-82.46874,Entire home/apt,295,2,35,2019-02-11,2.90,1,316
22740737,W. Asheville Gameroom and Spa Getaway,47777952,Mary,,28806,35.57432,-82.60118,Entire home/apt,77,1,28,2019-01-27,2.39,2,137
22746222,West Side Cozy Chic,44071780,Nicole,,28806,35.56892,-82.57028,Entire home/apt,71,1,14,2019-01-21,3.31,1,172
22752259,"West AVL gem - light, clean, quiet, location!!",79463303,Selina,,28806,35.57649,-82.57367,Private room,55,1,25,2019-01-13,3.55,1,56
22753749,Hidden Grove Park Cottage,167286844,Joby,,28804,35.61686,-82.5501,Private room,75,2,47,2019-01-26,4.20,1,168
22773505,the BEAR DEN: hip + clean + beautiful,29009882,Brooklyn,,28806,35.58121,-82.59077,Entire home/apt,114,2,75,2019-02-04,6.43,1,209
22792399,Private Suite in Chicken Hill Neighborhood (RAD),61984553,Jake,,28801,35.58976,-82.56582,Entire home/apt,119,2,54,2019-02-04,4.27,1,349
22813165,Petra's Cozy Studio at Biltmore Central Asheville,168602517,Janice,,28803,35.55806,-82.53332,Private room,60,2,67,2019-02-10,5.73,1,316
22848580,Downtown $€£¥^^Central,71017205,Showee,,28801,35.59105,-82.54768,Entire home/apt,98,2,50,2019-02-14,3.89,3,30
22848654,Downtown central located  $@^_^Minutes to it all,71017205,Showee,,28801,35.57881,-82.55526,Entire home/apt,139,2,24,2018-11-20,3.19,3,5
22848760,Downtown $$$€£¥^^the Closest neighborhood,167400820,Don,,28801,35.59247,-82.54615,Entire home/apt,69,2,27,2019-02-16,7.23,1,127
22883329,Yellow House in Charming West Asheville,11230846,Kirstin,,28806,35.57485,-82.58774,Entire home/apt,180,1,42,2019-02-10,3.74,1,67
22888921,Airstream Bambi Near West Asheville w/ Mtn Views!,5452427,Izaak,,28715,35.56879,-82.64476,Entire home/apt,50,2,30,2018-10-23,2.62,2,0
22900169,Peaceful Forest Getaway in West Asheville,21702976,Model Communities,,28806,35.59193,-82.6066,Private room,40,2,7,2019-01-01,0.62,5,0
22921667,"W Avl tiny home, pet friendly, close to downtown",164512814,Sara,,28806,35.59414,-82.58985,Entire home/apt,84,1,87,2019-02-03,7.59,1,207
22924150,Montford Hideaway - Ten minute walk to downtown.,23535333,Fitz,,28801,35.5988,-82.56474,Entire home/apt,91,2,52,2019-02-11,4.19,1,170
22944749,Family Getaway/Minutes to Downtown,43818498,Christine Michele,,28806,35.61383,-82.59696,Entire home/apt,134,2,35,2019-02-10,3.00,2,321
22950161,Country cottage in the center of it all!,50233757,Christine,,28732,35.42791,-82.46274,Entire home/apt,68,2,39,2019-02-10,3.77,1,261
22968354,The Bluebird Basement Getaway,16233515,Jessica,,28806,35.61911,-82.57993,Entire home/apt,55,1,103,2019-02-13,8.75,1,112
22984192,Private Apt in the River Arts. Walk to everything.,170428521,Ian,,28801,35.58139,-82.56257,Entire home/apt,125,3,45,2019-01-27,4.01,1,143
22985194,Twisted Tree Condo in South Asheville,170442351,Linda-Arlene,,28704,35.46939,-82.51078,Private room,40,2,0,,,1,0
22985524,Romantic West Asheville room for a special getaway,170447025,Michelle,,28806,35.5748,-82.62087,Private room,75,1,42,2019-01-27,3.72,1,102
22999982,"Lovely Montford studio, walkable to downtown AVL!",150973202,Alisha,,28801,35.60354,-82.56432,Entire home/apt,125,2,38,2019-01-20,3.06,1,67
23017092,The Falcon – 6BR/4BA Luxury Townhome sleeps 18+,158764029,Brennen & Sheila,,28704,35.45746,-82.53859,Entire home/apt,549,3,25,2018-12-30,2.06,3,300
23025024,Sunny and spacious second story guest house,21313437,Ron,,28801,35.60705,-82.55656,Entire home/apt,150,30,6,2019-01-02,0.49,2,89
23034313,"Cozy, Dog-Friendly House Close To Downtown AVL",96130,Renee,,28804,35.63888,-82.59419,Entire home/apt,60,2,77,2019-01-27,6.19,1,51
23049618,Bright House. Walk downtown 1/2 mile. Sleeps 4.,170951109,Katie,,28801,35.60123,-82.56607,Private room,60,1,15,2019-01-02,1.31,3,123
23075703,Private River Arts Suite,166993642,Scott,,28801,35.58912,-82.5645,Entire home/apt,95,2,77,2019-01-27,6.60,1,26
23076921,North Asheville Urban Forest,89752652,Gary,,28804,35.61347,-82.55556,Private room,75,1,56,2019-01-18,5.09,1,176
23089106,Mount Royal,96187307,Steve,,28704,35.47951,-82.50241,Entire home/apt,400,1,6,2018-11-11,0.73,22,362
23109910,Comfy Cozy AVL Tiny House Experience,56757021,Maggie,,28803,35.55657,-82.50308,Entire home/apt,63,2,58,2018-11-12,4.66,1,0
23142030,Cozy Queen & Sunroom. Downtown 1/2mi. Welcome all!,170951109,Katie,,28801,35.60219,-82.5644,Private room,70,1,16,2018-12-23,1.40,3,123
23150406,The Flint Street House downtown Historic Montford,37152088,Micha,,28801,35.60119,-82.56024,Entire home/apt,76,1,149,2019-02-16,12.02,1,233
23160754,Find Serenity in a Stylish Treetop Haven,172158561,TreeTopAsheville,,28803,35.57068,-82.54332,Entire home/apt,250,2,76,2019-02-15,7.43,1,144
23216051,Charming Nest on Broadway - Perfect Location!,1329460,Lynne,,28801,35.60205,-82.55531,Entire home/apt,115,2,38,2019-01-27,3.08,4,330
23234525,"Quiet, Simple Room Near Downtown Asheville",105462984,Dylan,,28801,35.58155,-82.55985,Private room,60,2,28,2019-02-11,2.34,1,88
